# version=PROB-62-v1.0.0
# fields=id|category|name|speeds|N|A|B|safeA|firstA|safeB|firstB|fullQ2A|fullQ3A|fullQ2B|fullQ3B|robH_A|robQ2A|robQ3A|robH_B|robQ2B|robQ3B|sliceBest|sliceDeficits|affineMargin|affineH|affinePairs|affineUnion|residual
007402|box_n6_H12|b000466|2,3,4,5,6,10|7|6|10|10|3|14|5|20|8|18|6|28,26,14,8|36|8|44,38,10,2|44|14|2|0,2,2,2,2,0|12|105|12|0|0
007403|box_n6_H12|b000467|2,3,4,5,6,11|7|6|11|10|3|14|6|14|8|0|4|26,24,14,8|36|8|48,48,20,8|40|12|2|-2,1,2,2,1,-2|6|0|6|0|0
007404|box_n6_H12|b000468|2,3,4,5,6,12|7|6|12|12|3|16|6|48|10|30|6|36,32,14,8|44|10|60,56,18,8|52|14|5|0,-1,5,5,-1,0|18|26|30|12|0
007405|box_n6_H12|b000469|2,3,4,5,7,8|7|7|8|6|4|6|4|-26|4|-6|-2|30,36,18,8|12|4|30,28,4,0|16|6|1|-2,-1,1,1,-1,-2|3|108|4|1|0
007406|box_n6_H12|b000470|2,3,4,5,7,9|7|7|9|4|4|4|5|-30|2|-18|-4|30,38,18,8|4|2|36,40,10,2|4|4|-1|-1,-4,-1,-1,-4,-1|2|33|4|2|0
007407|box_n6_H12|b000471|2,3,4,5,7,10|7|7|10|6|4|8|5|-26|4|-4|0|30,36,18,8|12|4|42,44,12,2|16|8|0|0,-3,-1,-1,-3,0|4|46|5|1|0
007408|box_n6_H12|b000472|2,3,4,5,7,11|7|7|11|4|6|8|6|-34|2|-20|-2|30,40,20,8|0|2|48,58,24,8|8|6|0|0,-5,-5,-5,-5,0|4|74|4|0|0
007409|box_n6_H12|b000473|2,3,4,5,7,12|7|7|12|4|5|8|6|-30|2|-8|-2|30,38,18,8|4|2|54,60,20,8|16|6|-1|-1,-5,-1,-1,-5,-1|3|270|4|1|1
007410|box_n6_H12|b000474|2,3,4,5,8,9|7|8|9|12|4|12|5|12|10|14|4|36,34,16,8|40|10|40,34,8,2|40|12|4|-1,1,4,4,1,-1|6|0|6|0|0
007411|box_n6_H12|b000475|2,3,4,5,8,10|7|8|10|10|4|14|5|8|8|18|6|36,36,16,8|32|8|44,38,10,2|44|14|3|-1,1,3,3,1,-1|12|140|12|0|0
007412|box_n6_H12|b000476|2,3,4,5,8,11|7|8|11|12|4|14|6|12|10|0|4|36,34,16,8|40|10|48,48,20,8|40|12|1|1,-1,1,1,-1,1|6|0|6|0|0
007413|box_n6_H12|b000477|2,3,4,5,8,12|7|8|12|10|4|14|6|20|8|14|4|40,40,16,8|32|8|56,54,18,8|44|12|2|2,-3,2,2,-3,2|16|18|20|4|0
007414|box_n6_H12|b000478|2,3,4,5,9,10|7|9|10|12|5|16|5|2|10|18|8|40,40,20,10|40|10|44,38,12,2|48|16|3|0,0,3,3,0,0|6|0|6|0|0
007415|box_n6_H12|b000479|2,3,4,5,9,11|7|9|11|10|8|14|6|-6|8|-4|4|40,44,22,10|28|8|48,50,22,8|36|12|1|0,-4,1,1,-4,0|6|0|6|0|0
007416|box_n6_H12|b000480|2,3,4,5,9,12|7|9|12|10|6|14|6|4|8|8|4|42,44,20,10|32|8|54,52,18,8|44|12|3|3,-5,2,2,-5,3|12|84|18|6|0
007417|box_n6_H12|b000481|2,3,4,5,10,11|7|10|11|14|5|16|6|2|12|0|6|44,46,24,10|40|12|48,48,22,8|44|14|1|-1,-1,1,1,-1,-1|6|0|6|0|0
007418|box_n6_H12|b000482|2,3,4,5,10,12|7|10|12|12|5|14|6|-2|10|2|4|44,48,24,10|32|10|52,50,18,8|44|12|2|1,-4,2,2,-4,1|12|210|12|0|0
007419|box_n6_H12|b000483|2,3,4,5,11,12|7|11|12|12|8|16|6|-20|8|2|6|48,58,34,16|28|8|52,50,20,8|48|14|2|-1,-5,2,2,-5,-1|6|0|6|0|0
007420|box_n6_H12|b000484|2,3,4,6,7,8|7|7|8|8|4|12|4|-14|4|10|4|30,36,20,8|16|6|30,28,12,2|32|12|2|-2,-2,2,2,-2,-2|5|92|5|0|0
007421|box_n6_H12|b000485|2,3,4,6,7,9|7|7|9|8|4|12|5|-14|6|8|4|30,36,22,10|20|6|36,38,18,4|28|12|0|-2,-2,0,0,-2,-2|4|51|5|1|0
007422|box_n6_H12|b000486|2,3,4,6,7,10|7|7|10|4|4|10|5|-22|0|-14|2|30,40,20,8|0|2|42,50,22,4|12|10|-1|-1,-6,-2,-2,-6,-1|4|25|4|0|1
007423|box_n6_H12|b000487|2,3,4,6,7,11|7|7|11|8|6|14|6|-22|6|-8|6|30,40,26,10|12|6|48,58,30,6|20|14|0|0,-4,-6,-6,-4,0|4|45|5|1|1
007424|box_n6_H12|b000488|2,3,4,6,7,12|7|7|12|8|5|20|6|-10|4|36|12|30,34,18,8|20|6|54,50,20,4|56|20|3|-3,0,3,3,0,-3|5|150|5|0|1
007425|box_n6_H12|b000489|2,3,4,6,8,9|7|8|9|16|4|18|5|32|14|40|8|36,32,20,10|56|14|40,32,12,2|56|18|5|-2,3,5,5,3,-2|6|0|6|0|0
007426|box_n6_H12|b000490|2,3,4,6,8,10|7|8|10|10|4|14|5|12|8|8|4|36,42,24,10|24|8|44,44,16,2|32|14|0|-1,-2,0,0,-2,-1|12|140|12|0|0
007427|box_n6_H12|b000491|2,3,4,6,8,11|7|8|11|18|4|18|6|28|16|8|8|36,34,24,10|56|16|48,50,24,4|40|18|2|0,-2,2,2,-2,0|6|0|6|0|0
007428|box_n6_H12|b000492|2,3,4,6,8,12|7|8|12|16|4|22|6|40|14|54|12|40,38,22,10|52|14|56,46,14,2|68|22|4|0,2,4,4,2,0|24|42|24|0|0
007429|box_n6_H12|b000493|2,3,4,6,9,10|7|9|10|12|5|16|5|16|8|12|8|40,44,24,10|32|10|44,42,18,4|44|16|2|-2,-1,2,2,-1,-2|6|0|6|0|0
007430|box_n6_H12|b000494|2,3,4,6,9,11|7|9|11|16|8|18|6|16|14|8|10|40,44,30,12|44|14|48,50,26,6|44|18|1|-1,-3,1,1,-3,-1|6|0|6|0|0
007431|box_n6_H12|b000495|2,3,4,6,9,12|7|9|12|18|6|22|6|34|14|48|14|42,40,24,10|56|16|54,44,16,4|72|22|6|1,-1,6,6,-1,1|18|84|18|0|0
007432|box_n6_H12|b000496|2,3,4,6,10,11|7|10|11|18|5|14|6|-4|16|4|4|44,50,34,12|44|16|48,52,22,4|28|14|0|-1,-4,0,0,-4,-1|6|0|6|0|0
007433|box_n6_H12|b000497|2,3,4,6,10,12|7|10|12|16|5|16|6|0|14|30|6|44,48,30,12|44|14|52,48,14,2|44|16|4|-2,-2,4,4,-2,-2|12|210|12|0|0
007434|box_n6_H12|b000498|2,3,4,6,11,12|7|11|12|20|8|24|6|8|16|38|16|48,50,32,12|56|18|52,44,20,4|72|24|6|-3,0,6,6,0,-3|6|0|6|0|0
007435|box_n6_H12|b000499|2,3,4,7,8,9|7|8|9|10|4|12|5|-6|8|2|4|36,40,20,8|24|8|40,38,12,2|32|12|3|-2,-2,3,3,-2,-2|4|61|4|0|0
007436|box_n6_H12|b000500|2,3,4,7,8,10|7|8|10|6|4|10|5|-14|4|-14|2|36,44,20,8|8|4|44,46,14,2|20|10|-1|-2,-2,-1,-1,-2,-2|8|100|10|2|0
007437|box_n6_H12|b000501|2,3,4,7,8,11|7|8|11|10|4|12|6|-2|8|-16|4|36,38,18,8|28|8|48,50,16,2|24|12|1|0,-3,1,1,-3,0|4|4|4|0|0
007438|box_n6_H12|b000502|2,3,4,7,8,12|7|8|12|12|4|18|6|6|10|20|10|40,44,22,8|28|10|56,52,16,2|48|18|1|1,-2,1,1,-2,1|16|42|24|8|1
007439|box_n6_H12|b000503|2,3,4,7,9,10|7|9|10|6|5|10|5|-18|4|-14|2|40,48,22,10|12|4|44,46,14,2|20|10|0|-1,-4,0,0,-4,-1|3|83|3|0|0
007440|box_n6_H12|b000504|2,3,4,7,9,11|7|9|11|6|13|10|6|-22|4|-20|2|40,50,24,10|8|4|48,52,16,2|16|10|0|0,-7,0,0,-7,0|3|59|3|0|0
007441|box_n6_H12|b000505|2,3,4,7,9,12|7|9|12|10|6|16|6|-8|8|10|8|42,48,24,10|24|8|54,52,16,2|40|16|2|2,-5,1,1,-5,2|10|36|15|5|1
007442|box_n6_H12|b000506|2,3,4,7,10,11|7|10|11|8|5|6|6|-26|6|-24|-2|44,52,24,10|16|6|48,54,14,2|4|6|-1|-1,-4,-2,-2,-4,-1|4|35|4|0|0
007443|box_n6_H12|b000507|2,3,4,7,10,12|7|10|12|10|5|10|6|-30|8|-4|2|44,54,28,10|16|8|52,54,14,2|20|10|2|2,-8,0,0,-8,2|8|150|10|2|1
007444|box_n6_H12|b000508|2,3,4,7,11,12|7|11|12|12|8|16|6|-28|10|4|8|48,56,28,10|24|10|52,50,16,2|40|16|2|-2,-3,2,2,-3,-2|4|75|4|0|1
007445|box_n6_H12|b000509|2,3,4,8,9,10|7|9|10|12|5|18|5|10|8|8|10|40,46,26,10|28|10|44,44,22,4|44|18|2|-1,-4,2,2,-4,-1|6|0|6|0|0
007446|box_n6_H12|b000510|2,3,4,8,9,11|7|9|11|14|9|18|6|10|12|0|10|40,46,30,12|36|12|48,50,24,4|40|18|1|-1,-4,1,1,-4,-1|6|0|6|0|0
007447|box_n6_H12|b000511|2,3,4,8,9,12|7|9|12|14|6|22|6|24|10|28|14|42,44,24,10|40|12|54,50,22,4|60|22|2|1,-2,2,2,-2,1|16|84|18|2|0
007448|box_n6_H12|b000512|2,3,4,8,10,11|7|10|11|14|5|14|6|-8|12|-4|4|44,52,32,12|32|12|48,52,20,2|24|14|-1|-2,-3,-1,-1,-3,-2|6|0|6|0|0
007449|box_n6_H12|b000513|2,3,4,8,10,12|7|10|12|12|5|14|6|-8|10|14|4|44,52,30,12|28|10|52,52,16,2|32|14|0|0,-4,0,0,-4,0|12|210|12|0|0
007450|box_n6_H12|b000514|2,3,4,8,11,12|7|11|12|14|8|20|6|-8|10|26|12|48,54,28,10|32|12|52,46,18,4|60|20|2|-1,-1,2,2,-1,-1|6|0|6|0|0
007451|box_n6_H12|b000515|2,3,4,9,10,11|7|10|11|16|5|16|6|-4|14|-8|8|44,50,30,10|36|14|48,52,22,2|28|16|0|0,-4,-1,-1,-4,0|6|0|6|0|0
007452|box_n6_H12|b000516|2,3,4,9,10,12|7|10|12|14|5|16|6|-8|12|4|8|44,52,30,10|28|12|52,54,20,2|32|16|1|1,-5,-1,-1,-5,1|12|210|12|0|0
007453|box_n6_H12|b000517|2,3,4,9,11,12|7|11|12|14|10|20|6|-16|12|12|12|48,56,30,10|28|12|52,50,20,2|48|20|3|-2,-4,3,3,-4,-2|6|0|6|0|0
007454|box_n6_H12|b000518|2,3,4,10,11,12|7|11|12|10|9|18|6|-24|6|2|10|48,58,28,10|16|8|52,50,20,4|48|18|3|-2,-5,3,3,-5,-2|6|0|6|0|0
007455|box_n6_H12|b000519|2,3,5,6,7,8|7|7|8|4|4|8|4|-30|2|-14|0|30,40,20,8|0|2|30,32,10,0|12|8|-1|-2,-3,-1,-1,-3,-2|3|11|4|1|1
007456|box_n6_H12|b000520|2,3,5,6,7,9|7|7|9|6|4|8|5|-22|4|-8|0|30,36,18,8|12|4|36,38,10,0|12|8|0|-2,0,-2,-2,0,-2|3|24|4|1|1
007457|box_n6_H12|b000521|2,3,5,6,7,10|7|7|10|8|4|12|5|-22|6|0|4|30,36,20,8|16|6|42,44,14,0|20|12|0|-2,-2,0,0,-2,-2|4|45|5|1|1
007458|box_n6_H12|b000522|2,3,5,6,7,11|7|7|11|4|6|12|6|-30|2|-20|4|30,40,20,8|0|2|48,56,22,2|12|12|-1|-1,-3,-5,-5,-3,-1|3|120|4|1|1
007459|box_n6_H12|b000523|2,3,5,6,7,12|7|7|12|6|5|12|6|-22|4|4|4|30,36,18,8|12|4|54,56,16,2|24|12|-1|-1,-2,-1,-1,-2,-1|4|110|4|0|1
007460|box_n6_H12|b000524|2,3,5,6,8,9|7|8|9|12|4|12|5|8|10|16|4|36,36,18,8|36|10|40,36,8,0|32|12|2|-2,2,2,2,2,-2|6|0|6|0|0
007461|box_n6_H12|b000525|2,3,5,6,8,10|7|8|10|12|4|14|5|0|10|14|6|36,40,22,8|28|10|44,42,12,0|32|14|1|-1,1,-1,-1,1,-1|12|140|12|0|0
007462|box_n6_H12|b000526|2,3,5,6,8,11|7|8|11|12|4|10|6|4|10|-16|2|36,38,20,8|32|10|48,54,18,2|12|10|1|1,-4,-1,-1,-4,1|6|0|6|0|0
007463|box_n6_H12|b000527|2,3,5,6,8,12|7|8|12|14|4|14|6|20|12|18|6|40,40,20,8|40|12|56,54,14,2|36|14|1|0,1,0,0,1,0|16|42|24|8|0
007464|box_n6_H12|b000528|2,3,5,6,9,10|7|9|10|16|5|18|5|12|14|26|10|40,38,20,8|48|14|44,36,10,0|52|18|5|-3,5,3,3,5,-3|6|0|6|0|0
007465|box_n6_H12|b000529|2,3,5,6,9,11|7|9|11|12|8|14|6|4|10|-8|6|40,42,20,8|32|10|48,50,18,2|28|14|0|-1,0,-1,-1,0,-1|6|0|6|0|0
007466|box_n6_H12|b000530|2,3,5,6,9,12|7|9|12|14|6|18|6|18|12|24|10|42,40,18,8|44|12|54,46,12,2|56|18|3|2,0,3,3,0,2|14|12|15|1|0
007467|box_n6_H12|b000531|2,3,5,6,10,11|7|10|11|18|5|18|6|10|16|0|10|44,44,24,8|48|16|48,46,18,2|44|18|2|-2,1,2,2,1,-2|6|0|6|0|0
007468|box_n6_H12|b000532|2,3,5,6,10,12|7|10|12|16|5|18|6|10|14|14|10|44,44,22,8|44|14|52,46,14,2|52|18|4|-3,4,2,2,4,-3|12|210|12|0|0
007469|box_n6_H12|b000533|2,3,5,6,11,12|7|11|12|14|8|16|6|-16|12|10|8|48,54,28,10|32|12|52,48,14,2|44|16|3|-3,-1,3,3,-1,-3|6|0|6|0|0
007470|box_n6_H12|b000534|2,3,5,7,8,9|7|8|9|4|4|4|5|-30|2|-22|-4|36,44,18,8|4|2|40,42,6,0|4|4|0|-2,-3,0,0,-3,-2|3|140|3|0|0
007471|box_n6_H12|b000535|2,3,5,7,8,10|7|8|10|4|4|8|5|-26|2|-8|0|36,42,16,8|8|2|44,44,8,0|16|8|1|-2,1,-2,-2,1,-2|4|60|10|6|0
007472|box_n6_H12|b000536|2,3,5,7,8,11|7|8|11|6|4|6|6|-26|4|-28|-2|36,42,18,8|12|4|48,54,14,2|4|6|1|1,-5,-2,-2,-5,1|3|84|4|1|0
007473|box_n6_H12|b000537|2,3,5,7,8,12|7|8|12|6|4|6|6|-14|4|-20|-2|40,46,18,8|12|4|56,60,12,2|8|6|1|1,-3,-3,-3,-3,1|6|6|20|14|1
007474|box_n6_H12|b000538|2,3,5,7,9,10|7|9|10|6|5|10|5|-22|4|0|2|40,42,14,8|20|4|44,40,6,0|28|10|2|-2,2,1,1,2,-2|3|65|4|1|0
007475|box_n6_H12|b000539|2,3,5,7,9,11|7|9|11|4|15|8|6|-34|2|-24|0|40,48,18,8|4|2|48,52,14,2|12|8|0|0,-4,-2,-2,-4,0|3|147|4|1|0
007476|box_n6_H12|b000540|2,3,5,7,9,12|7|9|12|4|6|8|6|-24|2|-18|0|42,48,16,8|8|2|54,54,10,2|20|8|3|3,-4,-2,-2,-4,3|8|12|15|7|1
007477|box_n6_H12|b000541|2,3,5,7,10,11|7|10|11|10|5|12|6|-12|8|-16|4|44,46,18,8|28|8|48,48,14,2|28|12|1|-2,1,0,0,1,-2|4|35|4|0|0
007478|box_n6_H12|b000542|2,3,5,7,10,12|7|10|12|6|5|8|6|-20|4|-24|0|44,50,18,8|12|4|52,52,10,2|20|8|1|1,-2,-2,-2,-2,1|4|10|6|2|1
007479|box_n6_H12|b000543|2,3,5,7,11,12|7|11|12|6|8|8|6|-40|4|-28|0|48,60,26,10|4|4|52,54,12,2|16|8|-1|-2,-4,-1,-1,-4,-2|3|414|3|0|1
007480|box_n6_H12|b000544|2,3,5,8,9,10|7|9|10|12|5|16|5|-2|10|14|8|40,40,18,8|36|10|44,38,10,0|44|16|3|-2,2,3,3,2,-2|6|0|6|0|0
007481|box_n6_H12|b000545|2,3,5,8,9,11|7|9|11|8|9|12|6|-10|6|-16|4|40,44,18,8|20|6|48,50,18,4|28|12|-1|-1,-1,-1,-1,-1,-1|6|0|6|0|0
007482|box_n6_H12|b000546|2,3,5,8,9,12|7|9|12|10|6|14|6|0|8|-4|6|42,44,18,8|28|8|54,52,14,2|36|14|2|2,-1,-1,-1,-1,2|12|12|15|3|0
007483|box_n6_H12|b000547|2,3,5,8,10,11|7|10|11|12|5|12|6|-2|10|-8|4|44,46,20,8|32|10|48,46,14,4|36|12|2|-3,2,1,1,2,-3|6|0|6|0|0
007484|box_n6_H12|b000548|2,3,5,8,10,12|7|10|12|12|5|12|6|-6|10|-10|4|44,48,22,8|28|10|52,50,12,2|32|12|2|-1,2,-2,-2,2,-1|12|210|12|0|0
007485|box_n6_H12|b000549|2,3,5,8,11,12|7|11|12|8|8|12|6|-32|6|-10|4|48,58,28,12|16|6|52,50,12,2|32|12|-1|-1,-2,-1,-1,-2,-1|6|0|6|0|0
007486|box_n6_H12|b000550|2,3,5,9,10,11|7|10|11|16|5|18|6|10|14|-4|10|44,44,22,8|44|14|48,46,18,2|44|18|1|-1,1,1,1,1,-1|6|0|6|0|0
007487|box_n6_H12|b000551|2,3,5,9,10,12|7|10|12|12|5|18|6|2|10|-8|10|44,48,22,8|28|10|52,52,20,2|40|18|1|0,1,-3,-3,1,0|12|210|12|0|0
007488|box_n6_H12|b000552|2,3,5,9,11,12|7|11|12|8|10|14|6|-32|6|-12|6|48,60,28,10|8|6|52,54,18,2|28|14|0|-2,-5,0,0,-5,-2|6|0|6|0|0
007489|box_n6_H12|b000553|2,3,5,10,11,12|7|11|12|12|9|16|6|-28|10|-14|8|48,62,34,10|12|10|52,54,20,2|32|16|0|-2,-6,0,0,-6,-2|6|0|6|0|0
007490|box_n6_H12|b000554|2,3,6,7,8,9|7|8|9|8|4|10|5|-14|6|0|2|36,42,20,8|16|6|40,40,10,0|20|10|1|-3,-1,1,1,-1,-3|3|61|4|1|0
007491|box_n6_H12|b000555|2,3,6,7,8,10|7|8|10|6|4|8|5|-26|4|-22|0|36,48,24,8|0|4|44,50,14,0|4|8|-2|-2,-2,-5,-5,-2,-2|8|100|10|2|1
007492|box_n6_H12|b000556|2,3,6,7,8,11|7|8|11|12|4|12|6|-14|10|-20|4|36,42,24,8|24|10|48,56,20,0|8|12|0|0,-6,-1,-1,-6,0|4|4|4|0|1
007493|box_n6_H12|b000557|2,3,6,7,8,12|7|8|12|12|4|18|6|2|10|28|10|40,44,22,8|28|10|56,52,14,0|44|18|2|-1,2,-1,-1,2,-1|12|42|24|12|1
007494|box_n6_H12|b000558|2,3,6,7,9,10|7|9|10|8|5|10|5|-12|6|-10|2|40,46,20,8|16|6|44,44,10,0|20|10|1|-4,1,0,0,1,-4|3|43|4|1|1
007495|box_n6_H12|b000559|2,3,6,7,9,11|7|9|11|10|13|12|6|-16|8|-12|4|40,48,24,8|16|8|48,52,16,0|16|12|-1|-1,-3,-2,-2,-3,-1|3|59|3|0|1
007496|box_n6_H12|b000560|2,3,6,7,9,12|7|9|12|12|6|18|6|2|10|30|10|42,44,20,8|32|10|54,46,10,0|52|18|2|1,0,2,2,0,1|14|84|18|4|1
007497|box_n6_H12|b000561|2,3,6,7,10,11|7|10|11|14|5|12|6|-22|12|-12|4|44,50,26,8|28|12|48,52,16,0|16|12|-1|-2,-2,-1,-1,-2,-2|4|35|4|0|1
007498|box_n6_H12|b000562|2,3,6,7,10,12|7|10|12|10|5|14|6|-22|8|12|6|44,50,22,8|20|8|52,50,12,0|32|14|0|-2,0,0,0,0,-2|8|150|10|2|1
007499|box_n6_H12|b000563|2,3,6,7,11,12|7|11|12|16|8|20|6|-12|14|16|12|48,52,26,8|36|14|52,48,16,0|48|20|3|-4,1,3,3,1,-4|4|75|4|0|1
007500|box_n6_H12|b000564|2,3,6,8,9,10|7|9|10|10|5|14|5|8|6|4|6|40,44,20,8|24|8|44,42,14,2|36|14|2|-4,1,2,2,1,-4|6|0|6|0|0
007501|box_n6_H12|b000565|2,3,6,8,9,11|7|9|11|12|9|14|6|8|10|-8|6|40,44,24,10|32|10|48,50,18,2|28|14|0|-2,0,-1,-1,0,-2|6|0|6|0|0
007502|box_n6_H12|b000566|2,3,6,8,9,12|7|9|12|16|6|20|6|26|12|40|12|42,40,20,8|48|14|54,44,12,2|64|20|3|0,3,3,3,3,0|16|84|18|2|0
007503|box_n6_H12|b000567|2,3,6,8,10,11|7|10|11|14|5|12|6|-12|12|-8|2|44,50,28,10|32|12|48,50,14,0|20|12|0|-3,-1,0,0,-1,-3|6|0|6|0|0
007504|box_n6_H12|b000568|2,3,6,8,10,12|7|10|12|14|5|14|6|-8|12|22|4|44,48,26,10|36|12|52,48,10,0|36|14|4|-4,4,0,0,4,-4|12|210|12|0|0
007505|box_n6_H12|b000569|2,3,6,8,11,12|7|11|12|16|8|20|6|-8|12|30|12|48,50,24,8|40|14|52,44,14,2|60|20|3|-3,3,3,3,3,-3|6|0|6|0|0
007506|box_n6_H12|b000570|2,3,6,9,10,11|7|10|11|18|5|16|6|4|16|0|8|44,48,32,12|48|16|48,50,22,4|36|16|0|-1,-2,0,0,-2,-1|6|0|6|0|0
007507|box_n6_H12|b000571|2,3,6,9,10,12|7|10|12|14|5|18|6|4|8|24|10|44,48,24,8|32|12|52,50,20,4|48|18|3|-3,3,-1,-1,3,-3|12|210|12|0|0
007508|box_n6_H12|b000572|2,3,6,9,11,12|7|11|12|14|10|20|6|-4|8|28|12|48,52,24,8|32|12|52,48,20,4|56|20|4|-4,0,4,4,0,-4|6|0|6|0|0
007509|box_n6_H12|b000573|2,3,6,10,11,12|7|11|12|14|9|20|6|-8|10|14|12|48,54,28,10|32|12|52,48,18,2|52|20|4|-4,-1,4,4,-1,-4|6|0|6|0|0
007510|box_n6_H12|b000574|2,3,7,8,9,10|7|9|10|4|5|8|5|-26|2|-22|0|40,48,18,8|4|2|44,46,10,0|12|8|0|-3,-2,0,0,-2,-3|2|35|2|0|0
007511|box_n6_H12|b000575|2,3,7,8,9,11|7|9|11|4|13|8|6|-30|2|-28|0|40,50,20,8|0|2|48,52,12,0|8|8|-1|-1,-4,-2,-2,-4,-1|3|59|3|0|0
007512|box_n6_H12|b000576|2,3,7,8,9,12|7|9|12|8|6|14|6|-16|6|2|6|42,48,20,8|16|6|54,52,12,0|32|14|1|1,-1,-2,-2,-1,1|8|12|15|7|1
007513|box_n6_H12|b000577|2,3,7,8,10,11|7|10|11|6|5|6|6|-34|4|-28|-2|44,52,20,8|8|4|48,52,10,0|4|6|-1|-3,-1,-2,-2,-1,-3|4|35|4|0|0
007514|box_n6_H12|b000578|2,3,7,8,10,12|7|10|12|8|5|8|6|-38|6|-12|0|44,54,24,8|8|6|52,54,10,0|12|8|0|0,-2,-4,-4,-2,0|8|150|10|2|1
007515|box_n6_H12|b000579|2,3,7,8,11,12|7|11|12|10|8|14|6|-36|8|-4|6|48,56,24,8|16|8|52,50,12,0|32|14|0|-2,0,-1,-1,0,-2|4|330|4|0|1
007516|box_n6_H12|b000580|2,3,7,9,10,11|7|10|11|8|5|8|6|-22|4|-24|0|44,50,20,8|16|6|48,52,14,2|12|8|-1|-1,-2,-2,-2,-2,-1|4|35|4|0|0
007517|box_n6_H12|b000581|2,3,7,9,10,12|7|10|12|6|5|10|6|-30|4|-14|2|44,54,24,10|8|4|52,56,16,2|16|10|1|1,-3,-5,-5,-3,1|5|20|6|1|1
007518|box_n6_H12|b000582|2,3,7,9,11,12|7|11|12|6|15|12|6|-36|4|-10|4|48,58,24,10|8|4|52,54,16,2|24|12|0|-3,-3,0,0,-3,-3|3|224|4|1|1
007519|box_n6_H12|b000583|2,3,7,10,11,12|7|11|12|6|9|12|6|-40|4|-20|4|48,60,26,10|4|4|52,54,16,2|24|12|0|-3,-4,0,0,-4,-3|4|330|4|0|1
007520|box_n6_H12|b000584|2,3,8,9,10,11|7|10|11|12|5|14|6|-12|10|-16|6|44,50,24,8|24|10|48,50,16,0|24|14|-1|-2,-1,-1,-1,-1,-2|6|0|6|0|0
007521|box_n6_H12|b000585|2,3,8,9,10,12|7|10|12|12|5|14|6|-16|10|-4|6|44,52,26,8|20|10|52,54,16,0|24|14|1|-1,1,-5,-5,1,-1|12|210|12|0|0
007522|box_n6_H12|b000586|2,3,8,9,11,12|7|11|12|10|11|16|6|-28|8|4|8|48,56,24,8|16|8|52,50,14,0|36|16|0|-2,-1,0,0,-1,-2|6|0|6|0|0
007523|box_n6_H12|b000587|2,3,8,10,11,12|7|11|12|8|11|14|6|-32|4|-6|6|48,58,24,8|8|6|52,50,14,2|36|14|0|-2,-2,0,0,-2,-2|6|0|6|0|0
007524|box_n6_H12|b000588|2,3,9,10,11,12|7|11|12|8|10|16|6|-32|6|-12|8|48,60,26,8|4|6|52,54,18,0|28|16|1|-3,-5,1,1,-5,-3|6|0|6|0|0
007525|box_n6_H12|b000589|2,4,5,6,7,8|7|7|8|6|4|8|4|-18|2|2|0|30,36,18,8|12|4|30,28,8,2|24|8|0|-2,0,0,0,0,-2|4|36|4|0|1
007526|box_n6_H12|b000590|2,4,5,6,7,9|7|7|9|6|4|6|5|-22|4|-14|-2|30,38,22,10|12|4|36,40,12,2|8|6|-1|-1,-2,-3,-3,-2,-1|4|55|5|1|1
007527|box_n6_H12|b000591|2,4,5,6,7,10|7|7|10|6|4|10|5|-18|2|0|2|30,36,18,8|12|4|42,42,12,2|24|10|2|-3,-2,2,2,-2,-3|5|45|5|0|1
007528|box_n6_H12|b000592|2,4,5,6,7,11|7|7|11|4|6|6|6|-26|2|-24|-2|30,40,22,10|4|2|48,58,22,6|4|6|0|0,-4,-6,-6,-4,0|3|45|5|2|1
007529|box_n6_H12|b000593|2,4,5,6,7,12|7|7|12|8|5|14|6|-14|4|18|6|30,34,18,8|20|6|54,54,18,4|36|14|2|-2,-2,2,2,-2,-2|5|54|5|0|1
007530|box_n6_H12|b000594|2,4,5,6,8,9|7|8|9|14|4|12|5|20|12|18|2|36,34,20,10|48|12|40,34,6,0|36|12|3|-1,3,2,2,3,-1|6|0|6|0|0
007531|box_n6_H12|b000595|2,4,5,6,8,10|7|8|10|10|4|12|5|12|8|18|2|36,38,20,10|32|8|44,38,6,0|36|12|3|-2,1,3,3,1,-2|12|140|12|0|0
007532|box_n6_H12|b000596|2,4,5,6,8,11|7|8|11|12|4|12|6|20|10|-4|2|36,34,18,10|44|10|48,48,16,4|32|12|3|-1,-1,3,3,-1,-1|6|0|6|0|0
007533|box_n6_H12|b000597|2,4,5,6,8,12|7|8|12|14|4|18|6|32|12|40|8|40,38,20,10|48|12|56,48,12,2|56|18|4|0,1,4,4,1,0|20|42|24|4|0
007534|box_n6_H12|b000598|2,4,5,6,9,10|7|9|10|12|5|16|5|6|8|18|8|40,40,18,8|36|10|44,38,12,2|48|16|3|-2,3,2,2,3,-2|6|0|6|0|0
007535|box_n6_H12|b000599|2,4,5,6,9,11|7|9|11|10|8|12|6|-2|8|-8|4|40,44,22,10|28|8|48,50,20,6|32|12|0|0,-2,-1,-1,-2,0|6|0|6|0|0
007536|box_n6_H12|b000600|2,4,5,6,9,12|7|9|12|14|6|20|6|20|10|34|12|42,38,16,8|48|12|54,46,16,4|64|20|5|0,1,5,5,1,0|12|84|18|6|0
007537|box_n6_H12|b000601|2,4,5,6,10,11|7|10|11|12|5|12|6|2|10|-4|2|44,46,22,10|36|10|48,48,16,4|32|12|2|-2,-1,2,2,-1,-2|6|0|6|0|0
