n,H,tuple_index,tuple,pivot_index,pivot_speed,m,b,R_size,union_size,G,min_J,margin,construction_count,best_index,memo_min_J,uniform_energy_num,uniform_energy_den,uniform_energy_strict,star_min_J,star_margin
6,10,172,"(2,4,6,7,8,10)",5,10,5,4,60,52,8,52,8,20,1,52,8,5,1,52,8
6,10,173,"(2,4,6,7,9,10)",0,2,5,4,12,8,4,8,4,20,0,8,0,1,1,8,4
6,10,173,"(2,4,6,7,9,10)",1,4,5,4,24,20,4,20,4,20,1,20,2,5,1,20,4
6,10,173,"(2,4,6,7,9,10)",2,6,5,4,36,30,6,30,6,20,0,30,3,5,1,30,6
6,10,173,"(2,4,6,7,9,10)",3,7,5,4,42,38,4,38,4,20,1,38,6,5,1,38,4
6,10,173,"(2,4,6,7,9,10)",4,9,5,4,54,48,6,48,6,20,1,48,6,5,1,48,6
6,10,173,"(2,4,6,7,9,10)",5,10,5,4,60,50,10,50,10,20,0,50,8,5,1,50,10
6,10,174,"(2,4,6,8,9,10)",0,2,5,4,12,2,10,2,10,20,0,2,0,1,1,2,10
6,10,174,"(2,4,6,8,9,10)",1,4,5,4,24,14,10,14,10,20,1,14,2,5,1,14,10
6,10,174,"(2,4,6,8,9,10)",2,6,5,4,36,26,10,26,10,20,0,26,6,5,1,26,10
6,10,174,"(2,4,6,8,9,10)",3,8,5,4,48,38,10,38,10,20,1,38,1,1,1,38,10
6,10,174,"(2,4,6,8,9,10)",4,9,5,4,54,46,8,46,8,20,0,46,4,5,1,46,8
6,10,174,"(2,4,6,8,9,10)",5,10,5,4,60,46,14,46,14,20,5,46,2,1,1,46,14
6,10,175,"(2,4,7,8,9,10)",0,2,5,4,12,8,4,8,4,20,0,8,0,1,1,8,4
6,10,175,"(2,4,7,8,9,10)",1,4,5,4,24,18,6,18,6,20,1,18,1,5,1,18,6
6,10,175,"(2,4,7,8,9,10)",2,7,5,4,42,36,6,36,6,20,2,36,9,5,1,36,6
6,10,175,"(2,4,7,8,9,10)",3,8,5,4,48,42,6,42,6,20,2,42,6,5,1,42,6
6,10,175,"(2,4,7,8,9,10)",4,9,5,4,54,46,8,46,8,20,0,46,8,5,1,46,8
6,10,175,"(2,4,7,8,9,10)",5,10,5,4,60,48,12,48,12,20,1,48,9,5,1,48,12
6,10,176,"(2,5,6,7,8,9)",0,2,5,4,12,8,4,8,4,20,0,8,1,5,1,8,4
6,10,176,"(2,5,6,7,8,9)",1,5,5,4,30,28,2,28,2,20,1,28,3,5,1,28,2
6,10,176,"(2,5,6,7,8,9)",2,6,5,4,36,28,8,28,8,20,1,28,1,1,1,28,8
6,10,176,"(2,5,6,7,8,9)",3,7,5,4,42,38,4,38,4,20,5,38,7,5,1,38,4
6,10,176,"(2,5,6,7,8,9)",4,8,5,4,48,42,6,42,6,20,0,42,7,5,1,42,6
6,10,176,"(2,5,6,7,8,9)",5,9,5,4,54,50,4,50,4,20,1,50,1,1,1,50,4
6,10,177,"(2,5,6,7,8,10)",0,2,5,4,12,8,4,8,4,20,0,8,0,1,1,8,4
6,10,177,"(2,5,6,7,8,10)",1,5,5,4,30,26,4,26,4,20,0,26,0,1,1,26,4
6,10,177,"(2,5,6,7,8,10)",2,6,5,4,36,32,4,32,4,20,0,32,4,5,1,32,4
6,10,177,"(2,5,6,7,8,10)",3,7,5,4,42,40,2,40,2,20,0,40,3,5,1,40,2
6,10,177,"(2,5,6,7,8,10)",4,8,5,4,48,42,6,42,6,20,1,42,7,5,1,42,6
6,10,177,"(2,5,6,7,8,10)",5,10,5,4,60,52,8,52,8,20,1,52,6,5,1,52,8
6,10,178,"(2,5,6,7,9,10)",0,2,5,4,12,8,4,8,4,20,0,8,1,5,1,8,4
6,10,178,"(2,5,6,7,9,10)",1,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,178,"(2,5,6,7,9,10)",2,6,5,4,36,28,8,28,8,20,0,28,1,1,1,28,8
6,10,178,"(2,5,6,7,9,10)",3,7,5,4,42,34,8,34,8,20,1,34,9,5,1,34,8
6,10,178,"(2,5,6,7,9,10)",4,9,5,4,54,46,8,46,8,20,1,46,6,5,1,46,8
6,10,178,"(2,5,6,7,9,10)",5,10,5,4,60,48,12,48,12,20,0,48,8,5,1,48,12
6,10,179,"(2,5,6,8,9,10)",0,2,5,4,12,2,10,2,10,20,0,2,1,5,1,2,10
6,10,179,"(2,5,6,8,9,10)",1,5,5,4,30,22,8,22,8,20,0,22,3,5,1,22,8
6,10,179,"(2,5,6,8,9,10)",2,6,5,4,36,26,10,26,10,20,0,26,7,5,1,26,10
6,10,179,"(2,5,6,8,9,10)",3,8,5,4,48,36,12,36,12,20,1,36,2,1,1,36,12
6,10,179,"(2,5,6,8,9,10)",4,9,5,4,54,44,10,44,10,20,0,44,6,5,1,44,10
6,10,179,"(2,5,6,8,9,10)",5,10,5,4,60,46,14,46,14,20,5,46,8,5,1,46,14
6,10,180,"(2,5,7,8,9,10)",0,2,5,4,12,8,4,8,4,20,0,8,1,5,1,8,4
6,10,180,"(2,5,7,8,9,10)",1,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,180,"(2,5,7,8,9,10)",2,7,5,4,42,38,4,38,4,20,1,38,7,5,1,38,4
6,10,180,"(2,5,7,8,9,10)",3,8,5,4,48,44,4,44,4,20,3,44,1,1,1,44,4
6,10,180,"(2,5,7,8,9,10)",4,9,5,4,54,48,6,48,6,20,0,48,6,5,1,48,6
6,10,180,"(2,5,7,8,9,10)",5,10,5,4,60,50,10,50,10,20,1,50,7,5,1,50,10
6,10,181,"(2,6,7,8,9,10)",0,2,5,4,12,8,4,8,4,20,0,8,0,1,1,8,4
6,10,181,"(2,6,7,8,9,10)",1,6,5,4,36,32,4,32,4,20,0,32,2,5,1,32,4
6,10,181,"(2,6,7,8,9,10)",2,7,5,4,42,40,2,40,2,20,2,40,7,5,1,40,2
6,10,181,"(2,6,7,8,9,10)",3,8,5,4,48,44,4,44,4,20,2,44,7,5,1,44,4
6,10,181,"(2,6,7,8,9,10)",4,9,5,4,54,52,2,52,2,20,0,52,4,5,1,52,2
6,10,181,"(2,6,7,8,9,10)",5,10,5,4,60,54,6,54,6,20,1,54,6,5,1,54,6
6,10,182,"(3,4,5,6,7,8)",0,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,182,"(3,4,5,6,7,8)",1,4,5,4,24,18,6,18,6,20,0,18,2,5,1,18,6
6,10,182,"(3,4,5,6,7,8)",2,5,5,4,30,24,6,24,6,20,0,24,1,1,1,24,6
6,10,182,"(3,4,5,6,7,8)",3,6,5,4,36,28,8,28,8,20,0,28,3,5,1,28,8
6,10,182,"(3,4,5,6,7,8)",4,7,5,4,42,34,8,34,8,20,0,34,8,5,1,34,8
6,10,182,"(3,4,5,6,7,8)",5,8,5,4,48,38,10,38,10,20,10,38,8,5,1,38,10
6,10,183,"(3,4,5,6,7,9)",0,3,5,4,18,14,4,14,4,20,0,14,0,1,1,14,4
6,10,183,"(3,4,5,6,7,9)",1,4,5,4,24,20,4,20,4,20,0,20,2,5,1,20,4
6,10,183,"(3,4,5,6,7,9)",2,5,5,4,30,26,4,26,4,20,0,26,4,5,1,26,4
6,10,183,"(3,4,5,6,7,9)",3,6,5,4,36,30,6,30,6,20,0,30,1,5,1,30,6
6,10,183,"(3,4,5,6,7,9)",4,7,5,4,42,38,4,38,4,20,0,38,2,5,1,38,4
6,10,183,"(3,4,5,6,7,9)",5,9,5,4,54,44,10,44,10,20,10,44,9,5,1,44,10
6,10,184,"(3,4,5,6,7,10)",0,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,184,"(3,4,5,6,7,10)",1,4,5,4,24,20,4,20,4,20,0,20,3,5,1,20,4
6,10,184,"(3,4,5,6,7,10)",2,5,5,4,30,22,8,22,8,20,0,22,4,5,1,22,8
6,10,184,"(3,4,5,6,7,10)",3,6,5,4,36,28,8,28,8,20,0,28,3,5,1,28,8
6,10,184,"(3,4,5,6,7,10)",4,7,5,4,42,34,8,34,8,20,0,34,8,5,1,34,8
6,10,184,"(3,4,5,6,7,10)",5,10,5,4,60,50,10,50,10,20,3,50,9,5,1,50,10
6,10,185,"(3,4,5,6,8,9)",0,3,5,4,18,8,10,8,10,20,0,8,2,5,1,8,10
6,10,185,"(3,4,5,6,8,9)",1,4,5,4,24,14,10,14,10,20,0,14,2,5,1,14,10
6,10,185,"(3,4,5,6,8,9)",2,5,5,4,30,20,10,20,10,20,1,20,6,5,1,20,10
6,10,185,"(3,4,5,6,8,9)",3,6,5,4,36,24,12,24,12,20,2,24,1,1,1,24,12
6,10,185,"(3,4,5,6,8,9)",4,8,5,4,48,34,14,34,14,20,0,34,4,5,1,34,14
6,10,185,"(3,4,5,6,8,9)",5,9,5,4,54,38,16,38,16,20,0,38,8,5,1,38,16
6,10,186,"(3,4,5,6,8,10)",0,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,186,"(3,4,5,6,8,10)",1,4,5,4,24,14,10,14,10,20,0,14,3,5,1,14,10
6,10,186,"(3,4,5,6,8,10)",2,5,5,4,30,18,12,18,12,20,0,18,1,1,1,18,12
6,10,186,"(3,4,5,6,8,10)",3,6,5,4,36,24,12,24,12,20,0,24,6,5,1,24,12
6,10,186,"(3,4,5,6,8,10)",4,8,5,4,48,34,14,34,14,20,0,34,8,5,1,34,14
6,10,186,"(3,4,5,6,8,10)",5,10,5,4,60,44,16,44,16,20,0,44,9,5,1,44,16
6,10,187,"(3,4,5,6,9,10)",0,3,5,4,18,10,8,10,8,20,0,10,1,5,1,10,8
6,10,187,"(3,4,5,6,9,10)",1,4,5,4,24,14,10,14,10,20,1,14,4,5,1,14,10
6,10,187,"(3,4,5,6,9,10)",2,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,187,"(3,4,5,6,9,10)",3,6,5,4,36,26,10,26,10,20,0,26,4,5,1,26,10
6,10,187,"(3,4,5,6,9,10)",4,9,5,4,54,38,16,38,16,20,0,38,9,5,1,38,16
6,10,187,"(3,4,5,6,9,10)",5,10,5,4,60,46,14,46,14,20,0,46,6,5,1,46,14
6,10,188,"(3,4,5,7,8,9)",0,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,188,"(3,4,5,7,8,9)",1,4,5,4,24,20,4,20,4,20,0,20,2,5,1,20,4
6,10,188,"(3,4,5,7,8,9)",2,5,5,4,30,24,6,24,6,20,1,24,7,5,1,24,6
6,10,188,"(3,4,5,7,8,9)",3,7,5,4,42,36,6,36,6,20,1,36,8,5,1,36,6
6,10,188,"(3,4,5,7,8,9)",4,8,5,4,48,40,8,40,8,20,10,40,8,5,1,40,8
6,10,188,"(3,4,5,7,8,9)",5,9,5,4,54,44,10,44,10,20,10,44,2,1,1,44,10
6,10,189,"(3,4,5,7,8,10)",0,3,5,4,18,16,2,16,2,20,0,16,3,5,1,16,2
6,10,189,"(3,4,5,7,8,10)",1,4,5,4,24,20,4,20,4,20,0,20,1,5,1,20,4
6,10,189,"(3,4,5,7,8,10)",2,5,5,4,30,22,8,22,8,20,0,22,4,5,1,22,8
6,10,189,"(3,4,5,7,8,10)",3,7,5,4,42,34,8,34,8,20,0,34,7,5,1,34,8
6,10,189,"(3,4,5,7,8,10)",4,8,5,4,48,42,6,42,6,20,0,42,3,5,1,42,6
6,10,189,"(3,4,5,7,8,10)",5,10,5,4,60,50,10,50,10,20,7,50,9,5,1,50,10
6,10,190,"(3,4,5,7,9,10)",0,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,190,"(3,4,5,7,9,10)",1,4,5,4,24,20,4,20,4,20,1,20,4,5,1,20,4
6,10,190,"(3,4,5,7,9,10)",2,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,190,"(3,4,5,7,9,10)",3,7,5,4,42,36,6,36,6,20,5,36,8,5,1,36,6
6,10,190,"(3,4,5,7,9,10)",4,9,5,4,54,46,8,46,8,20,0,46,6,5,1,46,8
6,10,190,"(3,4,5,7,9,10)",5,10,5,4,60,52,8,52,8,20,7,52,8,5,1,52,8
6,10,191,"(3,4,5,8,9,10)",0,3,5,4,18,10,8,10,8,20,0,10,3,5,1,10,8
6,10,191,"(3,4,5,8,9,10)",1,4,5,4,24,14,10,14,10,20,1,14,4,5,1,14,10
6,10,191,"(3,4,5,8,9,10)",2,5,5,4,30,18,12,18,12,20,0,18,7,5,1,18,12
6,10,191,"(3,4,5,8,9,10)",3,8,5,4,48,34,14,34,14,20,2,34,9,5,1,34,14
6,10,191,"(3,4,5,8,9,10)",4,9,5,4,54,38,16,38,16,20,0,38,2,1,1,38,16
6,10,191,"(3,4,5,8,9,10)",5,10,5,4,60,44,16,44,16,20,10,44,11,5,1,44,16
6,10,192,"(3,4,6,7,8,9)",0,3,5,4,18,12,6,12,6,20,0,12,1,5,1,12,6
6,10,192,"(3,4,6,7,8,9)",1,4,5,4,24,18,6,18,6,20,0,18,0,1,1,18,6
6,10,192,"(3,4,6,7,8,9)",2,6,5,4,36,26,10,26,10,20,1,26,4,5,1,26,10
6,10,192,"(3,4,6,7,8,9)",3,7,5,4,42,34,8,34,8,20,1,34,1,1,1,34,8
6,10,192,"(3,4,6,7,8,9)",4,8,5,4,48,36,12,36,12,20,1,36,6,5,1,36,12
6,10,192,"(3,4,6,7,8,9)",5,9,5,4,54,38,16,38,16,20,1,38,2,1,1,38,16
6,10,193,"(3,4,6,7,8,10)",0,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,193,"(3,4,6,7,8,10)",1,4,5,4,24,18,6,18,6,20,0,18,1,5,1,18,6
6,10,193,"(3,4,6,7,8,10)",2,6,5,4,36,28,8,28,8,20,0,28,4,5,1,28,8
6,10,193,"(3,4,6,7,8,10)",3,7,5,4,42,36,6,36,6,20,1,36,7,5,1,36,6
6,10,193,"(3,4,6,7,8,10)",4,8,5,4,48,40,8,40,8,20,1,40,6,5,1,40,8
6,10,193,"(3,4,6,7,8,10)",5,10,5,4,60,50,10,50,10,20,1,50,2,1,1,50,10
6,10,194,"(3,4,6,7,9,10)",0,3,5,4,18,14,4,14,4,20,0,14,0,1,1,14,4
6,10,194,"(3,4,6,7,9,10)",1,4,5,4,24,20,4,20,4,20,1,20,1,5,1,20,4
6,10,194,"(3,4,6,7,9,10)",2,6,5,4,36,30,6,30,6,20,0,30,2,5,1,30,6
6,10,194,"(3,4,6,7,9,10)",3,7,5,4,42,38,4,38,4,20,1,38,3,5,1,38,4
6,10,194,"(3,4,6,7,9,10)",4,9,5,4,54,44,10,44,10,20,1,44,6,5,1,44,10
6,10,194,"(3,4,6,7,9,10)",5,10,5,4,60,52,8,52,8,20,1,52,7,5,1,52,8
6,10,195,"(3,4,6,8,9,10)",0,3,5,4,18,10,8,10,8,20,0,10,1,5,1,10,8
6,10,195,"(3,4,6,8,9,10)",1,4,5,4,24,14,10,14,10,20,1,14,1,5,1,14,10
6,10,195,"(3,4,6,8,9,10)",2,6,5,4,36,26,10,26,10,20,0,26,1,1,1,26,10
6,10,195,"(3,4,6,8,9,10)",3,8,5,4,48,36,12,36,12,20,1,36,4,5,1,36,12
6,10,195,"(3,4,6,8,9,10)",4,9,5,4,54,40,14,40,14,20,0,40,7,5,1,40,14
6,10,195,"(3,4,6,8,9,10)",5,10,5,4,60,46,14,46,14,20,1,46,7,5,1,46,14
6,10,196,"(3,4,7,8,9,10)",0,3,5,4,18,16,2,16,2,20,0,16,1,5,1,16,2
6,10,196,"(3,4,7,8,9,10)",1,4,5,4,24,18,6,18,6,20,1,18,2,5,1,18,6
6,10,196,"(3,4,7,8,9,10)",2,7,5,4,42,34,8,34,8,20,2,34,11,5,1,34,8
6,10,196,"(3,4,7,8,9,10)",3,8,5,4,48,40,8,40,8,20,2,40,7,5,1,40,8
6,10,196,"(3,4,7,8,9,10)",4,9,5,4,54,44,10,44,10,20,0,44,7,5,1,44,10
6,10,196,"(3,4,7,8,9,10)",5,10,5,4,60,50,10,50,10,20,11,50,12,5,1,50,10
6,10,197,"(3,5,6,7,8,9)",0,3,5,4,18,12,6,12,6,20,0,12,1,5,1,12,6
6,10,197,"(3,5,6,7,8,9)",1,5,5,4,30,26,4,26,4,20,1,26,4,5,1,26,4
6,10,197,"(3,5,6,7,8,9)",2,6,5,4,36,28,8,28,8,20,1,28,4,5,1,28,8
6,10,197,"(3,5,6,7,8,9)",3,7,5,4,42,36,6,36,6,20,1,36,6,5,1,36,6
6,10,197,"(3,5,6,7,8,9)",4,8,5,4,48,40,8,40,8,20,1,40,6,5,1,40,8
6,10,197,"(3,5,6,7,8,9)",5,9,5,4,54,42,12,42,12,20,15,42,2,1,1,42,12
6,10,198,"(3,5,6,7,8,10)",0,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,198,"(3,5,6,7,8,10)",1,5,5,4,30,22,8,22,8,20,0,22,4,5,1,22,8
6,10,198,"(3,5,6,7,8,10)",2,6,5,4,36,28,8,28,8,20,0,28,1,1,1,28,8
6,10,198,"(3,5,6,7,8,10)",3,7,5,4,42,34,8,34,8,20,0,34,7,5,1,34,8
6,10,198,"(3,5,6,7,8,10)",4,8,5,4,48,40,8,40,8,20,0,40,6,5,1,40,8
6,10,198,"(3,5,6,7,8,10)",5,10,5,4,60,48,12,48,12,20,7,48,2,1,1,48,12
6,10,199,"(3,5,6,7,9,10)",0,3,5,4,18,12,6,12,6,20,0,12,1,5,1,12,6
6,10,199,"(3,5,6,7,9,10)",1,5,5,4,30,24,6,24,6,20,0,24,1,5,1,24,6
6,10,199,"(3,5,6,7,9,10)",2,6,5,4,36,26,10,26,10,20,0,26,1,1,1,26,10
6,10,199,"(3,5,6,7,9,10)",3,7,5,4,42,32,10,32,10,20,5,32,8,5,1,32,10
6,10,199,"(3,5,6,7,9,10)",4,9,5,4,54,40,14,40,14,20,0,40,8,5,1,40,14
6,10,199,"(3,5,6,7,9,10)",5,10,5,4,60,48,12,48,12,20,1,48,6,5,1,48,12
6,10,200,"(3,5,6,8,9,10)",0,3,5,4,18,8,10,8,10,20,0,8,2,5,1,8,10
6,10,200,"(3,5,6,8,9,10)",1,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,200,"(3,5,6,8,9,10)",2,6,5,4,36,24,12,24,12,20,0,24,7,5,1,24,12
6,10,200,"(3,5,6,8,9,10)",3,8,5,4,48,34,14,34,14,20,1,34,7,5,1,34,14
6,10,200,"(3,5,6,8,9,10)",4,9,5,4,54,36,18,36,18,20,0,36,2,1,1,36,18
6,10,200,"(3,5,6,8,9,10)",5,10,5,4,60,44,16,44,16,20,1,44,7,5,1,44,16
6,10,201,"(3,5,7,8,9,10)",0,3,5,4,18,14,4,14,4,20,0,14,2,5,1,14,4
6,10,201,"(3,5,7,8,9,10)",1,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,201,"(3,5,7,8,9,10)",2,7,5,4,42,34,8,34,8,20,10,34,11,5,1,34,8
6,10,201,"(3,5,7,8,9,10)",3,8,5,4,48,40,8,40,8,20,1,40,7,5,1,40,8
6,10,201,"(3,5,7,8,9,10)",4,9,5,4,54,44,10,44,10,20,1,44,7,5,1,44,10
6,10,201,"(3,5,7,8,9,10)",5,10,5,4,60,50,10,50,10,20,11,50,9,5,1,50,10
6,10,202,"(3,6,7,8,9,10)",0,3,5,4,18,14,4,14,4,20,0,14,0,1,1,14,4
6,10,202,"(3,6,7,8,9,10)",1,6,5,4,36,30,6,30,6,20,0,30,2,5,1,30,6
6,10,202,"(3,6,7,8,9,10)",2,7,5,4,42,36,6,36,6,20,2,36,6,5,1,36,6
6,10,202,"(3,6,7,8,9,10)",3,8,5,4,48,42,6,42,6,20,2,42,4,5,1,42,6
6,10,202,"(3,6,7,8,9,10)",4,9,5,4,54,44,10,44,10,20,0,44,6,5,1,44,10
6,10,202,"(3,6,7,8,9,10)",5,10,5,4,60,52,8,52,8,20,2,52,7,5,1,52,8
6,10,203,"(4,5,6,7,8,9)",0,4,5,4,24,16,8,16,8,20,0,16,3,5,1,16,8
6,10,203,"(4,5,6,7,8,9)",1,5,5,4,30,26,4,26,4,20,1,26,4,5,1,26,4
6,10,203,"(4,5,6,7,8,9)",2,6,5,4,36,26,10,26,10,20,1,26,6,5,1,26,10
6,10,203,"(4,5,6,7,8,9)",3,7,5,4,42,34,8,34,8,20,2,34,7,5,1,34,8
6,10,203,"(4,5,6,7,8,9)",4,8,5,4,48,36,12,36,12,20,15,36,2,1,1,36,12
6,10,203,"(4,5,6,7,8,9)",5,9,5,4,54,44,10,44,10,20,1,44,8,5,1,44,10
6,10,204,"(4,5,6,7,8,10)",0,4,5,4,24,16,8,16,8,20,0,16,2,5,1,16,8
6,10,204,"(4,5,6,7,8,10)",1,5,5,4,30,24,6,24,6,20,0,24,1,5,1,24,6
6,10,204,"(4,5,6,7,8,10)",2,6,5,4,36,28,8,28,8,20,0,28,6,5,1,28,8
6,10,204,"(4,5,6,7,8,10)",3,7,5,4,42,34,8,34,8,20,0,34,6,5,1,34,8
6,10,204,"(4,5,6,7,8,10)",4,8,5,4,48,38,10,38,10,20,1,38,7,5,1,38,10
6,10,204,"(4,5,6,7,8,10)",5,10,5,4,60,48,12,48,12,20,1,48,8,5,1,48,12
6,10,205,"(4,5,6,7,9,10)",0,4,5,4,24,16,8,16,8,20,1,16,1,1,1,16,8
6,10,205,"(4,5,6,7,9,10)",1,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,205,"(4,5,6,7,9,10)",2,6,5,4,36,30,6,30,6,20,0,30,4,5,1,30,6
6,10,205,"(4,5,6,7,9,10)",3,7,5,4,42,34,8,34,8,20,1,34,7,5,1,34,8
6,10,205,"(4,5,6,7,9,10)",4,9,5,4,54,44,10,44,10,20,1,44,7,5,1,44,10
6,10,205,"(4,5,6,7,9,10)",5,10,5,4,60,48,12,48,12,20,15,48,2,1,1,48,12
6,10,206,"(4,5,6,8,9,10)",0,4,5,4,24,10,14,10,14,20,1,10,1,1,1,10,14
6,10,206,"(4,5,6,8,9,10)",1,5,5,4,30,20,10,20,10,20,0,20,4,5,1,20,10
6,10,206,"(4,5,6,8,9,10)",2,6,5,4,36,24,12,24,12,20,0,24,8,5,1,24,12
6,10,206,"(4,5,6,8,9,10)",3,8,5,4,48,32,16,32,16,20,1,32,2,1,1,32,16
6,10,206,"(4,5,6,8,9,10)",4,9,5,4,54,40,14,40,14,20,0,40,8,5,1,40,14
6,10,206,"(4,5,6,8,9,10)",5,10,5,4,60,44,16,44,16,20,5,44,9,5,1,44,16
6,10,207,"(4,5,7,8,9,10)",0,4,5,4,24,16,8,16,8,20,1,16,3,5,1,16,8
6,10,207,"(4,5,7,8,9,10)",1,5,5,4,30,22,8,22,8,20,0,22,4,5,1,22,8
6,10,207,"(4,5,7,8,9,10)",2,7,5,4,42,34,8,34,8,20,1,34,7,5,1,34,8
6,10,207,"(4,5,7,8,9,10)",3,8,5,4,48,38,10,38,10,20,3,38,8,5,1,38,10
6,10,207,"(4,5,7,8,9,10)",4,9,5,4,54,42,12,42,12,20,0,42,9,5,1,42,12
6,10,207,"(4,5,7,8,9,10)",5,10,5,4,60,46,14,46,14,20,15,46,11,5,1,46,14
6,10,208,"(4,6,7,8,9,10)",0,4,5,4,24,16,8,16,8,20,1,16,2,5,1,16,8
6,10,208,"(4,6,7,8,9,10)",1,6,5,4,36,30,6,30,6,20,0,30,3,5,1,30,6
6,10,208,"(4,6,7,8,9,10)",2,7,5,4,42,36,6,36,6,20,2,36,9,5,1,36,6
6,10,208,"(4,6,7,8,9,10)",3,8,5,4,48,38,10,38,10,20,2,38,2,1,1,38,10
6,10,208,"(4,6,7,8,9,10)",4,9,5,4,54,46,8,46,8,20,0,46,7,5,1,46,8
6,10,208,"(4,6,7,8,9,10)",5,10,5,4,60,50,10,50,10,20,6,50,2,1,1,50,10
6,10,209,"(5,6,7,8,9,10)",0,5,5,4,30,24,6,24,6,20,0,24,3,5,1,24,6
6,10,209,"(5,6,7,8,9,10)",1,6,5,4,36,28,8,28,8,20,0,28,1,1,1,28,8
6,10,209,"(5,6,7,8,9,10)",2,7,5,4,42,34,8,34,8,20,1,34,9,5,1,34,8
6,10,209,"(5,6,7,8,9,10)",3,8,5,4,48,38,10,38,10,20,2,38,2,1,1,38,10
6,10,209,"(5,6,7,8,9,10)",4,9,5,4,54,42,12,42,12,20,0,42,8,5,1,42,12
6,10,209,"(5,6,7,8,9,10)",5,10,5,4,60,46,14,48,12,20,0,48,11,5,1,48,12
7,9,0,"(1,2,3,4,5,6,7)",0,1,6,4,7,3,4,3,4,840,0,3,1,10,1,3,4
7,9,0,"(1,2,3,4,5,6,7)",1,2,6,4,14,10,4,10,4,840,0,10,0,1,1,10,4
7,9,0,"(1,2,3,4,5,6,7)",2,3,6,4,21,17,4,17,4,840,1,17,9,10,1,17,4
7,9,0,"(1,2,3,4,5,6,7)",3,4,6,4,28,24,4,24,4,840,2,24,1,1,1,24,4
7,9,0,"(1,2,3,4,5,6,7)",4,5,6,4,35,31,4,31,4,840,20,31,29,10,1,31,4
7,9,0,"(1,2,3,4,5,6,7)",5,6,6,4,42,38,4,38,4,840,11,38,8,5,1,38,4
7,9,0,"(1,2,3,4,5,6,7)",6,7,6,4,49,45,4,45,4,840,6,45,21,10,1,45,4
7,9,1,"(1,2,3,4,5,6,8)",0,1,6,4,7,7,0,7,0,840,0,7,2,5,0,7,0
7,9,1,"(1,2,3,4,5,6,8)",1,2,6,4,14,12,2,12,2,840,0,12,2,5,1,12,2
7,9,1,"(1,2,3,4,5,6,8)",2,3,6,4,21,19,2,19,2,840,0,19,4,5,1,19,2
7,9,1,"(1,2,3,4,5,6,8)",3,4,6,4,28,24,4,24,4,840,0,24,3,5,1,24,4
7,9,1,"(1,2,3,4,5,6,8)",4,5,6,4,35,33,2,33,2,840,1,33,2,1,0,33,2
7,9,1,"(1,2,3,4,5,6,8)",5,6,6,4,42,36,6,36,6,840,1,36,6,5,1,36,6
7,9,1,"(1,2,3,4,5,6,8)",6,8,6,4,56,50,6,50,6,840,0,50,8,5,1,50,6
7,9,2,"(1,2,3,4,5,6,9)",0,1,6,4,7,3,4,3,4,840,0,3,1,10,1,3,4
7,9,2,"(1,2,3,4,5,6,9)",1,2,6,4,14,10,4,10,4,840,0,10,0,1,1,10,4
7,9,2,"(1,2,3,4,5,6,9)",2,3,6,4,21,15,6,15,6,840,0,15,1,2,1,15,6
7,9,2,"(1,2,3,4,5,6,9)",3,4,6,4,28,22,6,22,6,840,3,22,4,5,1,22,6
7,9,2,"(1,2,3,4,5,6,9)",4,5,6,4,35,29,6,29,6,840,86,29,27,10,1,29,6
7,9,2,"(1,2,3,4,5,6,9)",5,6,6,4,42,34,8,34,8,840,1,34,8,5,1,34,8
7,9,2,"(1,2,3,4,5,6,9)",6,9,6,4,63,53,10,53,10,840,6,53,27,10,1,53,10
7,9,3,"(1,2,3,4,5,7,8)",0,1,6,4,7,7,0,7,0,840,0,7,1,2,0,7,0
7,9,3,"(1,2,3,4,5,7,8)",1,2,6,4,14,14,0,14,0,840,0,14,2,5,0,14,0
7,9,3,"(1,2,3,4,5,7,8)",2,3,6,4,21,19,2,19,2,840,7,19,13,10,1,19,2
7,9,3,"(1,2,3,4,5,7,8)",3,4,6,4,28,28,0,28,0,840,0,28,1,5,0,28,0
7,9,3,"(1,2,3,4,5,7,8)",4,5,6,4,35,33,2,33,2,840,15,33,21,10,0,33,2
7,9,3,"(1,2,3,4,5,7,8)",5,7,6,4,49,47,2,47,2,840,1,47,3,2,1,47,2
7,9,3,"(1,2,3,4,5,7,8)",6,8,6,4,56,54,2,54,2,840,4,54,9,5,1,54,2
